,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
683,683,1379,how many people do we think got off at newark penn station coming from the airport thinking it was new york penn station? the two station names are virtually indistinguishable over the muffled train speakers,2021-04-04 17:30:32+00:00,2021-04-04,2021-14
684,684,1380,"imagine getting on the train, trying to enjoy your book, then boom! dude with a mf accordion gets on like it is his last shot to fame!",2021-04-04 17:11:35+00:00,2021-04-04,2021-14
685,685,1385,"bridges over the hudson would have to be twice as high as those over the east river, to allow for cruise ship clearance (think verrazano). bottom of the river is 45 60ft, and i think the path tubes are at 90ft. my pipe dream is elevators and a spiraling ramp.",2021-04-04 16:27:44+00:00,2021-04-04,2021-14
686,686,1386,laugh i am waiting at the subway station and this girl asks her mom if she can get her hair done like mine and she says no because she are not paying for it,2021-04-04 16:05:15+00:00,2021-04-04,2021-14
687,687,1387,people on the 1 train in the bronx be like: the bronx nyc https: and and t.co and 9bev3omhae,2021-04-04 16:04:58+00:00,2021-04-04,2021-14
688,688,1388,"happy to see that has finally enabled train arrival data on the newer gen screens above street level stairways. took too long to get it back, but it is a nicer presentation than the older screens. https: and and t.co and j6wn94mthv",2021-04-04 16:02:10+00:00,2021-04-04,2021-14
689,689,1390,idc if you wear flip flops on the goddamn subway you need to be in prison,2021-04-04 14:53:05+00:00,2021-04-04,2021-14
690,690,1391,screaming internally because i am on the subway https: and and t.co and oiiscxx87w,2021-04-04 14:43:32+00:00,2021-04-04,2021-14
691,691,1393,if you saw me asleep on the subway last night no you did not,2021-04-04 14:15:11+00:00,2021-04-04,2021-14
692,692,1396,"yeah but there is 0 d trains there at all so the next train due to arrive is 11 minutes away, why could not you have held the d 1 minute to help break the gap and let us us are train riders transfer to the express so we can get where we need to faster ???",2021-04-04 12:34:06+00:00,2021-04-04,2021-14
693,693,1397,let me know if you spot the manhattan bound train in the background,2021-04-04 12:20:07+00:00,2021-04-04,2021-14
694,694,1398,"i am at mta subway sutphin blvd and archer ave and jfk (e and j and z) in jamaica, ny https: and and t.co and toki4jjel5",2021-04-04 12:02:39+00:00,2021-04-04,2021-14
695,695,1406,"i have worked the train line for years. i loved operating the red birds and the world's fair subway cars. 90 second headways, the is a beast of its own. great pics and thanks again. https: and and t.co and fyb8vrizbw",2021-04-04 05:58:03+00:00,2021-04-04,2021-14
696,696,1407,"off. ( mta subway broadway and lafayette st (b and d and f and m) in new york, ny) https: and and t.co and rsktxbsto6",2021-04-04 05:44:44+00:00,2021-04-04,2021-14
697,697,1408,"f train. ( mta subway 34th st and herald sq (b and d and f and m and n and q and are and w) in new york, ny) https: and and t.co and yboom7syze",2021-04-04 05:30:52+00:00,2021-04-04,2021-14
698,698,1409,maaaaaannnnnn i do not know why charlie be doing the most when she takes the subway. if you all only knew the mission she had to get to roosevelt island shaking my head,2021-04-04 04:33:48+00:00,2021-04-04,2021-14
699,699,1410,do you remember the article about the subculture of people who take their dogs to subway platforms and street corners to annihilate rats? i think it was in the nyt,2021-04-04 03:54:30+00:00,2021-04-04,2021-14
700,700,1411,"slow train home tonight. late because 'there was a teenager running around on the tracks in greenwich,' according to the conductor.",2021-04-04 03:36:35+00:00,2021-04-04,2021-14
701,701,1413,s become a runaway train.,2021-04-04 03:15:41+00:00,2021-04-04,2021-14
702,702,1416,i have missed that gust of wind right before your train gets there,2021-04-04 02:44:23+00:00,2021-04-04,2021-14
703,703,1417,"well that might have just been me, i did not live too far from dca and a subway ride there was like 10 15 mins, and i am really bad about getting to airports like 25 mins before my flight leaves, but getting into manhattan from lga definitely took an hour",2021-04-04 02:39:28+00:00,2021-04-04,2021-14
704,704,1420,. when using the departure board portion of your application i noticed some trains do not show up unless you choose a destination. i chose newark broad street but the 10:16pm train does not show up unless i choose nyc as a destination. https: and and t.co and l0d6glqkrr,2021-04-04 02:15:26+00:00,2021-04-04,2021-14
705,705,1422,why do people put their shoes on the public train... i truly hate that shit,2021-04-04 01:44:10+00:00,2021-04-04,2021-14
706,706,1424,at the subway,2021-04-04 01:02:54+00:00,2021-04-04,2021-14
707,707,1426,"not me power walking to the train station and still missing it, next one is in 10 minutes....the nerve",2021-04-04 00:45:15+00:00,2021-04-04,2021-14
708,708,1427,i literally went out this morning to get groceries from trader joe's and now i am drunk on 3 train coming from brooklyn. i fuggin love nyc.,2021-04-04 00:42:07+00:00,2021-04-04,2021-14
709,709,1429,"if your objection to rail is ""i would never take a train from ny to la,"" then 1 and ok do not (i probably would not either); 2 and we already have one, so 3 and hooray, amtrak 2035 will not have to build one!",2021-04-04 00:20:38+00:00,2021-04-04,2021-14
710,710,1434,"ok so man gets on the train in bklyn asking for money because he is hungry. a random lady says ""if you get off the train in coney island, i will buy you a meal and pay for you to get back on the train"" the man says "" naaah, i am good"" and gets off next stop.",2021-01-20 23:44:48+00:00,2021-01-20,2021-03
711,711,1437,and its an uptown 2 train and it was like that when i got on at 42nd st where the platform mta workers with flashlights did nothing but talk to each other and flag the conductor to close the doors...i think you should refund my weekly metro card for this cesspool you call mta,2021-01-20 23:06:32+00:00,2021-01-20,2021-03
712,712,1438,"i moved to the next car already 6879, but its on the same 2 train one car over and we were held at 110th by police and it is still like that now and everyone is packed in the car i am in now... this is unacceptable during a pandemic... and i am sharing this",2021-01-20 23:05:43+00:00,2021-01-20,2021-03
713,713,1442,"train ride, after train ride of conductors ignoring riders without masks!! what the fuck",2021-01-20 22:48:59+00:00,2021-01-20,2021-03
714,714,1445,any idea how long train to suffern will be holding at secaucus?,2021-01-20 22:37:32+00:00,2021-01-20,2021-03
715,715,1446,went into the office today. nice to get a change of scenery now &amp; then. but the subway still smells https: and and t.co and 8frd6i2lpl,2021-01-20 22:32:46+00:00,2021-01-20,2021-03
716,716,1447,screaming the subway one is so accurate. https: and and t.co and xbiumywfcp,2021-01-20 22:30:42+00:00,2021-01-20,2021-03
717,717,1454,so we are npt using metrocards anymore?,2021-01-20 21:01:18+00:00,2021-01-20,2021-03
718,718,1457,never seen kids duck under subway turnstiles before,2021-01-20 20:32:40+00:00,2021-01-20,2021-03
719,719,1459,"i am at mta subway 63rd dr and rego park (m and r) in rego park, ny https: and and t.co and j5rk5zwrw4",2021-01-20 20:28:59+00:00,2021-01-20,2021-03
720,720,1460,why do the path trains smell like that,2021-01-20 20:20:05+00:00,2021-01-20,2021-03
721,721,1461,here we go again... where is the b train that said 1min for atleast 7mins now. atlantic barclay center train station.,2021-01-20 20:09:13+00:00,2021-01-20,2021-03
722,722,1462,i only see them around midnight doing train patrols on my way home from my patrol command. they got the best gig around especially since the train is closed to the public from 0100x0500,2021-01-20 19:51:42+00:00,2021-01-20,2021-03
723,723,1463,"wanted for robbery: on 1 and 12 and 21 at approx. 6:50 pm, inside the union sq subway station 14 st manhattan. the suspect dragged a 49 why and o female victim to the floor and took her cellphone. any info call or dm nypdtips at 800 577 tips. reward up to $2,500. https: and and t.co and mq128fbuwp",2021-01-20 19:26:45+00:00,2021-01-20,2021-03
724,724,1466,"great, while 4 more people were assaulted in new york's subway system yesterday. putting officers right where we need them good job nyc https: and and t.co and 0xezdvqout",2021-01-20 19:01:28+00:00,2021-01-20,2021-03
725,725,1468,this times square the once busiest and most crowded subway station in nyc :25pm. mta times square 42 st station (1)(2)(3)(a)(c)(e)(n)(q)(r) https: and and t.co and pji5ikikt6,2021-01-20 18:48:27+00:00,2021-01-20,2021-03
726,726,1474,where is my 15 minute ny phl train joe https: and and t.co and gxsdtfaeja,2021-01-20 17:50:58+00:00,2021-01-20,2021-03
727,727,1480,"number 1 cancer seen in my office and we need to train firefighters to wear hoods only when operating at structural fires to reduce risk....always wash hood or swap out after any fire ""the moreyou know"" https: and and t.co and tqqw1a7kr9",2021-01-20 17:03:42+00:00,2021-01-20,2021-03
728,728,1485,speaker on cart 5864 q train cannot hear you guyssss,2021-01-20 16:29:27+00:00,2021-01-20,2021-03
729,729,1489,it really feel like 8ball jacket from the train slapped my ear like he did old girl,2021-01-20 15:43:48+00:00,2021-01-20,2021-03
730,730,1490,if you are the type to lead people on i hope you get hit by a train,2021-01-20 15:26:39+00:00,2021-01-20,2021-03
731,731,1492,"a lot of people i see on a daily put their book bags down on the floor on the train, on the sidewalk... shit be pissing me off because ion want to go near anyone because i know and i have seen them put that same bag on their bed. https: and and t.co and wvwyhwel8x",2021-01-20 14:53:28+00:00,2021-01-20,2021-03
732,732,1494,"i just got off the q13 ( mta bus q13 and q16 totten ave &amp; cross island pkwy in fort totten, ny) https: and and t.co and vp9yptr8r9",2021-01-20 14:13:50+00:00,2021-01-20,2021-03
733,733,1497,four year flew though. i remember the day after trump got elected. everyone had a bizarre look on their faces on the subway laugh,2021-01-20 13:40:22+00:00,2021-01-20,2021-03
734,734,1503,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and u4ureuvbrr",2021-01-20 09:50:51+00:00,2021-01-20,2021-03
735,735,1506,yes and i could run for the train in them like a professional i remember,2021-01-20 07:10:06+00:00,2021-01-20,2021-03
736,736,1508,i will be on the train....but so ready ...,2021-01-20 05:39:25+00:00,2021-01-20,2021-03
737,737,1512,"cleaning the subway floors at end stations in nyc (plus sometimes the seats, and occasionally commonly touched poles). i appreciate the effort (though i would prefer money was spent on more frequent and less packed buses and trains more worried about the unvaccinated not me)",2021-01-20 04:44:31+00:00,2021-01-20,2021-03
738,738,1513,i have seen my future and it is stealing people's bags on the subway because i can.,2021-01-20 04:35:09+00:00,2021-01-20,2021-03
739,739,1514,my train been delayed for over 30 minutes. are we going to get an update soon about this train ? you all bout to shut down the train for the night but there is plenty of people here waiting for their train that never arrived. https: and and t.co and ejatwmxjf5,2021-01-20 04:30:56+00:00,2021-01-20,2021-03
740,740,1518,peak missing sadly walking back to herald square after a tough rangers loss and the next train is 12 minutes away hours,2021-01-20 03:25:49+00:00,2021-01-20,2021-03
741,741,1520,"i thought i saw her on the d train once, but it was just a homeless man.",2021-01-20 02:30:00+00:00,2021-01-20,2021-03
742,742,1522,"hey , please cancel your plan to ask working class public transit riders to pay more for less bus and subway service! https: and and t.co and wcjrhgny8b",2021-01-20 01:32:39+00:00,2021-01-20,2021-03
743,743,1524,"my coworkers be feening for me to walk with them to the train .. today i said yes , but i have been waiting for 15mins",2021-01-20 00:46:01+00:00,2021-01-20,2021-03
744,744,1526,yoo the train smells pissy as fuck today,2021-01-20 00:38:54+00:00,2021-01-20,2021-03
745,745,1527,"silently mouthing the words to your favorite songs at the ""top of your lungs"" under your mask on the subway is a whole vibe.",2021-01-20 00:37:58+00:00,2021-01-20,2021-03
746,746,1528,"1 hour and half , train to bus , to 15 minute walk",2021-01-20 00:37:38+00:00,2021-01-20,2021-03
747,747,1529,j train is taking forever,2021-01-20 00:21:04+00:00,2021-01-20,2021-03
748,748,1530,the scene when silva blows up the tube and a train comes crashing down into 007 in skyfall has the same energy as thanos smashing that moon into iron man,2021-01-20 00:13:05+00:00,2021-01-20,2021-03
